Timestamp,Datetime,Instant heart rate value
11539.323333,2013-01-26 01:12:19.323333,47.244094488
11540.593333,2013-01-26 01:12:20.593333,51.2820512821
11541.763333,2013-01-26 01:12:21.763333,46.7532467533
11543.046667,2013-01-26 01:12:23.046667,46.2724935732
11545.58,2013-01-26 01:12:25.580000,45.3400503778
11546.903333,2013-01-26 01:12:26.903333,45.6852791879
11548.216667,2013-01-26 01:12:28.216667,48.3870967743
11549.456667,2013-01-26 01:12:29.456667,48.7804878048
11550.686667,2013-01-26 01:12:30.686667,45.918367347
11551.993333,2013-01-26 01:12:31.993333,46.7532467533
11553.276667,2013-01-26 01:12:33.276667,50.4201680671
11554.466667,2013-01-26 01:12:34.466667,46.7532467533
11555.75,2013-01-26 01:12:35.750000,46.997389034
11557.026667,2013-01-26 01:12:37.026667,51.2820512818
11559.406667,2013-01-26 01:12:39.406667,46.875
11560.686667,2013-01-26 01:12:40.686667,47.1204188483
11561.96,2013-01-26 01:12:41.960000,51.4285714287
11563.126667,2013-01-26 01:12:43.126667,47.3684210525
11564.393333,2013-01-26 01:12:44.393333,46.3917525773
11565.686667,2013-01-26 01:12:45.686667,47.1204188483
11566.96,2013-01-26 01:12:46.960000,51.1363636364
11568.133333,2013-01-26 01:12:48.133333,47.3684210525
11569.4,2013-01-26 01:12:49.400000,46.153846154
11570.7,2013-01-26 01:12:50.700000,49.9999999998
11571.9,2013-01-26 01:12:51.900000,47.3684210528
11573.166667,2013-01-26 01:12:53.166667,47.3684210525
11574.433333,2013-01-26 01:12:54.433333,53.0973451325
11575.563333,2013-01-26 01:12:55.563333,48.3870967743
11576.803333,2013-01-26 01:12:56.803333,47.7453580901
11578.06,2013-01-26 01:12:58.060000,51.4285714284
11579.226667,2013-01-26 01:12:59.226667,48.6486486488
11580.46,2013-01-26 01:13:00.460000,46.5116279069
11581.75,2013-01-26 01:13:01.750000,47.1204188483
11583.023333,2013-01-26 01:13:03.023333,50.1392757659
11584.22,2013-01-26 01:13:04.220000,45.918367347
11585.526667,2013-01-26 01:13:05.526667,44.9999999999
11586.86,2013-01-26 01:13:06.860000,47.2440944883
11588.13,2013-01-26 01:13:08.130000,47.619047619
11589.39,2013-01-26 01:13:09.390000,46.7532467533
11590.673333,2013-01-26 01:13:10.673333,48.6486486488
11591.906667,2013-01-26 01:13:11.906667,50.2793296088
11593.1,2013-01-26 01:13:13.100000,46.5116279069
11594.39,2013-01-26 01:13:14.390000,46.0358056267
11595.693333,2013-01-26 01:13:15.693333,50.8474576271
11596.873333,2013-01-26 01:13:16.873333,45.9183673468
11598.18,2013-01-26 01:13:18.180000,46.153846154
11599.48,2013-01-26 01:13:19.480000,49.4505494506
11600.703333,2013-01-26 01:13:20.703333,48.387096774
11601.943333,2013-01-26 01:13:21.943333,46.875
11603.223333,2013-01-26 01:13:23.223333,49.1803278688
11604.443333,2013-01-26 01:13:24.443333,47.6190476192
11605.703333,2013-01-26 01:13:25.703333,45.5696202532
11607.02,2013-01-26 01:13:27.020000,46.753246753
11608.303333,2013-01-26 01:13:28.303333,45.0000000002
11609.636667,2013-01-26 01:13:29.636667,42.5531914893
11613.58,2013-01-26 01:13:33.580000,47.4934036941
11614.846667,2013-01-26 01:13:34.846667,46.6321243523
11616.133333,2013-01-26 01:13:36.133333,49.861495845
11617.336667,2013-01-26 01:13:37.336667,46.8749999998
11618.616667,2013-01-26 01:13:38.616667,44.3349753695
11619.97,2013-01-26 01:13:39.970000,46.2724935734
11621.266667,2013-01-26 01:13:41.266667,51.4285714284
11622.433333,2013-01-26 01:13:42.433333,47.619047619
11623.693333,2013-01-26 01:13:43.693333,46.5116279072
11624.983333,2013-01-26 01:13:44.983333,49.0463215258
11626.206667,2013-01-26 01:13:46.206667,48.2573726542
11627.45,2013-01-26 01:13:47.450000,45.6852791876
11631.296667,2013-01-26 01:13:51.296667,45.4545454546
11632.616667,2013-01-26 01:13:52.616667,44.226044226
11633.973333,2013-01-26 01:13:53.973333,47.619047619
11635.233333,2013-01-26 01:13:55.233333,46.997389034
11636.51,2013-01-26 01:13:56.510000,46.3917525773
11637.803333,2013-01-26 01:13:57.803333,47.8723404258
11639.056667,2013-01-26 01:13:59.056667,51.2820512818
11640.226667,2013-01-26 01:14:00.226667,48.3870967743
11641.466667,2013-01-26 01:14:01.466667,47.8723404255
11642.72,2013-01-26 01:14:02.720000,51.4285714287
11643.886667,2013-01-26 01:14:03.886667,49.1803278688
11645.106667,2013-01-26 01:14:05.106667,48.128342246
11648.773333,2013-01-26 01:14:08.773333,46.3917525773
11650.066667,2013-01-26 01:14:10.066667,45.3400503778
11651.39,2013-01-26 01:14:11.390000,48.6486486488
11652.623333,2013-01-26 01:14:12.623333,46.875
11653.903333,2013-01-26 01:14:13.903333,45.4545454543
11655.223333,2013-01-26 01:14:15.223333,48.6486486488
11656.456667,2013-01-26 01:14:16.456667,48.9130434782
11657.7,2013-01-26 01:14:17.700000,47.4934036938
11661.393333,2013-01-26 01:14:21.393333,48.2573726542
11662.636667,2013-01-26 01:14:22.636667,46.2724935732
11663.933333,2013-01-26 01:14:23.933333,52.4781341108
11665.076667,2013-01-26 01:14:25.076667,47.8723404255
11666.33,2013-01-26 01:14:26.330000,46.0358056267
11667.633333,2013-01-26 01:14:27.633333,49.0463215258
11668.856667,2013-01-26 01:14:28.856667,46.7532467533
11670.14,2013-01-26 01:14:30.140000,45.9183673468
11671.446667,2013-01-26 01:14:31.446667,46.8750000003
11672.71,2013-01-26 01:14:32.710000,52.9411764703
11673.843333,2013-01-26 01:14:33.843333,48.0
11675.093333,2013-01-26 01:14:35.093333,48.0
11678.71,2013-01-26 01:14:38.710000,46.0358056265
11680.013333,2013-01-26 01:14:40.013333,46.997389034
11681.29,2013-01-26 01:14:41.290000,47.619047619
11682.55,2013-01-26 01:14:42.550000,45.2261306532
11683.876667,2013-01-26 01:14:43.876667,45.4545454546
11685.196667,2013-01-26 01:14:45.196667,49.5867768595
11686.406667,2013-01-26 01:14:46.406667,43.6893203885
11687.78,2013-01-26 01:14:47.780000,45.3400503778
11689.103333,2013-01-26 01:14:49.103333,48.6486486485
11690.336667,2013-01-26 01:14:50.336667,49.4505494506
11691.55,2013-01-26 01:14:51.550000,45.8015267176
11692.86,2013-01-26 01:14:52.860000,45.6852791879
11694.173333,2013-01-26 01:14:54.173333,49.1803278688
11695.393333,2013-01-26 01:14:55.393333,45.1127819548
11696.723333,2013-01-26 01:14:56.723333,45.5696202532
11698.04,2013-01-26 01:14:58.040000,47.8723404255
11699.293333,2013-01-26 01:14:59.293333,45.3400503778
11701.923333,2013-01-26 01:15:01.923333,50.4201680671
11703.113333,2013-01-26 01:15:03.113333,47.6190476192
11704.373333,2013-01-26 01:15:04.373333,47.244094488
11705.643333,2013-01-26 01:15:05.643333,50.9915014164
11706.82,2013-01-26 01:15:06.820000,50.4201680674
11708.01,2013-01-26 01:15:08.010000,48.0
11711.623333,2013-01-26 01:15:11.623333,46.7532467533
11712.906667,2013-01-26 01:15:12.906667,45.5696202529
11714.206667,2013-01-26 01:15:14.206667,46.7532467533
11715.49,2013-01-26 01:15:15.490000,47.120418848
11716.763333,2013-01-26 01:15:16.763333,44.117647059
11718.123333,2013-01-26 01:15:18.123333,43.7956204379
11719.493333,2013-01-26 01:15:19.493333,49.1803278688
11720.713333,2013-01-26 01:15:20.713333,46.0358056267
11722.016667,2013-01-26 01:15:22.016667,46.3917525773
11723.31,2013-01-26 01:15:23.310000,50.2793296091
11724.503333,2013-01-26 01:15:24.503333,49.3150684928
11725.72,2013-01-26 01:15:25.720000,46.6321243523
11727.006667,2013-01-26 01:15:27.006667,46.8750000003
11728.286667,2013-01-26 01:15:28.286667,50.9915014164
11729.47,2013-01-26 01:15:29.470000,46.6321243523
11730.756667,2013-01-26 01:15:30.756667,45.3400503778
11732.08,2013-01-26 01:15:32.080000,49.861495845
11733.283333,2013-01-26 01:15:33.283333,46.997389034
11734.56,2013-01-26 01:15:34.560000,46.0358056265
11735.863333,2013-01-26 01:15:35.863333,50.0000000001
11737.063333,2013-01-26 01:15:37.063333,50.0000000001
11738.263333,2013-01-26 01:15:38.263333,49.0463215258
11739.486667,2013-01-26 01:15:39.486667,50.4201680671
11740.676667,2013-01-26 01:15:40.676667,50.5617977527
11741.863333,2013-01-26 01:15:41.863333,46.0358056267
11744.433333,2013-01-26 01:15:44.433333,46.3917525775
11745.726667,2013-01-26 01:15:45.726667,45.3400503778
11749.54,2013-01-26 01:15:49.540000,46.875
11753.143333,2013-01-26 01:15:53.143333,50.9915014164
11756.53,2013-01-26 01:15:56.530000,50.9915014164
11761.37,2013-01-26 01:16:01.370000,44.4444444445
11762.72,2013-01-26 01:16:02.720000,46.0358056267
11764.023333,2013-01-26 01:16:04.023333,47.3684210525
11765.29,2013-01-26 01:16:05.290000,44.7761194031
11766.63,2013-01-26 01:16:06.630000,44.6650124068
11770.473333,2013-01-26 01:16:10.473333,44.226044226
11773.123333,2013-01-26 01:16:13.123333,49.0463215258
11774.346667,2013-01-26 01:16:14.346667,46.3917525773
11775.64,2013-01-26 01:16:15.640000,46.153846154
11776.94,2013-01-26 01:16:16.940000,48.2573726539
11778.183333,2013-01-26 01:16:18.183333,48.2573726545
11779.426667,2013-01-26 01:16:19.426667,45.8015267174
11783.206667,2013-01-26 01:16:23.206667,46.3917525775
11784.5,2013-01-26 01:16:24.500000,45.5696202529
11785.816667,2013-01-26 01:16:25.816667,49.5867768598
11787.026667,2013-01-26 01:16:27.026667,46.7532467533
11788.31,2013-01-26 01:16:28.310000,46.391752577
11789.603333,2013-01-26 01:16:29.603333,49.7237569061
11790.81,2013-01-26 01:16:30.810000,49.1803278691
11792.03,2013-01-26 01:16:32.030000,47.7453580901
11795.696667,2013-01-26 01:16:35.696667,47.1204188483
11796.97,2013-01-26 01:16:36.970000,46.9973890337
11798.246667,2013-01-26 01:16:38.246667,52.0231213875
11815.98,2013-01-26 01:16:55.980000,46.5116279072
11817.27,2013-01-26 01:16:57.270000,52.3255813953
11818.416667,2013-01-26 01:16:58.416667,53.8922155688
11819.53,2013-01-26 01:16:59.530000,51.1363636364
11820.703333,2013-01-26 01:17:00.703333,47.8723404255
11821.956667,2013-01-26 01:17:01.956667,51.1363636364
11823.13,2013-01-26 01:17:03.130000,43.0622009569
11824.523333,2013-01-26 01:17:04.523333,42.1545667448
11825.946667,2013-01-26 01:17:05.946667,45.6852791876
11827.26,2013-01-26 01:17:07.260000,41.0022779043
11845.91,2013-01-26 01:17:25.910000,47.8723404258
11847.163333,2013-01-26 01:17:27.163333,47.3684210525
11848.43,2013-01-26 01:17:28.430000,41.958041958
11854.253333,2013-01-26 01:17:34.253333,42.2535211268
11858.086667,2013-01-26 01:17:38.086667,47.1204188483
11859.36,2013-01-26 01:17:39.360000,45.918367347
11860.666667,2013-01-26 01:17:40.666667,46.9973890337
11861.943333,2013-01-26 01:17:41.943333,47.1204188483
11863.216667,2013-01-26 01:17:43.216667,52.0231213872
11880.043333,2013-01-26 01:18:00.043333,50.4201680674
11881.233333,2013-01-26 01:18:01.233333,49.9999999998
11886.306667,2013-01-26 01:18:06.306667,45.6852791876
11887.62,2013-01-26 01:18:07.620000,46.875
11888.9,2013-01-26 01:18:08.900000,43.9024390243
11890.266667,2013-01-26 01:18:10.266667,44.665012407
11894.203333,2013-01-26 01:18:14.203333,41.570438799
11898.373333,2013-01-26 01:18:18.373333,40.4494382023
11929.04,2013-01-26 01:18:49.040000,45.5696202532
11930.356667,2013-01-26 01:18:50.356667,40.4494382023
11931.84,2013-01-26 01:18:51.840000,43.0622009569
11933.233333,2013-01-26 01:18:53.233333,45.3400503778
11934.556667,2013-01-26 01:18:54.556667,42.8571428571
11935.956667,2013-01-26 01:18:55.956667,44.226044226
11937.313333,2013-01-26 01:18:57.313333,45.9183673468
11938.62,2013-01-26 01:18:58.620000,42.5531914895
11940.03,2013-01-26 01:19:00.030000,44.226044226
11941.386667,2013-01-26 01:19:01.386667,44.9999999999
11942.72,2013-01-26 01:19:02.720000,41.5704387992
11944.163333,2013-01-26 01:19:04.163333,43.0622009569
11945.556667,2013-01-26 01:19:05.556667,45.1127819548
11946.886667,2013-01-26 01:19:06.886667,42.1545667448
11948.31,2013-01-26 01:19:08.310000,43.9024390243
11949.676667,2013-01-26 01:19:09.676667,44.9999999999
11951.01,2013-01-26 01:19:11.010000,42.0560747664
11952.436667,2013-01-26 01:19:12.436667,43.5835351091
11953.813333,2013-01-26 01:19:13.813333,45.4545454546
11955.133333,2013-01-26 01:19:15.133333,42.9594272076
11957.796667,2013-01-26 01:19:17.796667,45.6852791879
11959.11,2013-01-26 01:19:19.110000,43.4782608696
11960.49,2013-01-26 01:19:20.490000,43.3734939757
11961.873333,2013-01-26 01:19:21.873333,45.8015267176
11963.183333,2013-01-26 01:19:23.183333,44.8877805488
11964.52,2013-01-26 01:19:24.520000,44.4444444443
11968.5,2013-01-26 01:19:28.500000,44.0097799511
11984.38,2013-01-26 01:19:44.380000,43.1654676259
11985.77,2013-01-26 01:19:45.770000,44.3349753692
11987.123333,2013-01-26 01:19:47.123333,47.6190476192
11988.383333,2013-01-26 01:19:48.383333,44.1176470588
11989.743333,2013-01-26 01:19:49.743333,44.8877805485
11991.08,2013-01-26 01:19:51.080000,45.4545454546
11992.4,2013-01-26 01:19:52.400000,42.755344418
11993.803333,2013-01-26 01:19:53.803333,44.0097799513
11995.166667,2013-01-26 01:19:55.166667,45.1127819548
11996.496667,2013-01-26 01:19:56.496667,44.5544554456
11997.843333,2013-01-26 01:19:57.843333,44.4444444443
11999.193333,2013-01-26 01:19:59.193333,47.4934036941
12000.456667,2013-01-26 01:20:00.456667,44.7761194029
12001.796667,2013-01-26 01:20:01.796667,44.665012407
12003.14,2013-01-26 01:20:03.140000,45.4545454546
12004.46,2013-01-26 01:20:04.460000,43.1654676259
12008.506667,2013-01-26 01:20:08.506667,43.2692307693
12009.893333,2013-01-26 01:20:09.893333,44.9999999999
12011.226667,2013-01-26 01:20:11.226667,47.3684210528
12012.493333,2013-01-26 01:20:12.493333,44.1176470586
12013.853333,2013-01-26 01:20:13.853333,44.0097799513
12015.216667,2013-01-26 01:20:15.216667,47.3684210525
12016.483333,2013-01-26 01:20:16.483333,44.5544554456
12017.83,2013-01-26 01:20:17.830000,43.4782608696
12019.21,2013-01-26 01:20:19.210000,46.0358056265
12020.513333,2013-01-26 01:20:20.513333,44.665012407
12021.856667,2013-01-26 01:20:21.856667,42.1545667448
12025.766667,2013-01-26 01:20:25.766667,44.7761194031
12027.116667,2013-01-26 01:20:27.116667,46.7532467533
12028.4,2013-01-26 01:20:28.400000,48.2573726542
12029.643333,2013-01-26 01:20:29.643333,43.4782608696
12031.023333,2013-01-26 01:20:31.023333,43.9024390243
12032.39,2013-01-26 01:20:32.390000,46.153846154
12033.69,2013-01-26 01:20:33.690000,42.6540284359
12035.096667,2013-01-26 01:20:35.096667,43.3734939757
12036.48,2013-01-26 01:20:36.480000,46.153846154
12037.78,2013-01-26 01:20:37.780000,43.373493976
12039.163333,2013-01-26 01:20:39.163333,43.7956204379
12040.533333,2013-01-26 01:20:40.533333,46.5116279069
12041.833333,2013-01-26 01:20:41.833333,47.1204188483
12045.556667,2013-01-26 01:20:45.556667,44.4444444445
12046.906667,2013-01-26 01:20:46.906667,44.3349753692
12050.946667,2013-01-26 01:20:50.946667,42.6540284359
12056.373333,2013-01-26 01:20:56.373333,45.4545454546
12057.693333,2013-01-26 01:20:57.693333,46.9973890337
12058.97,2013-01-26 01:20:58.970000,43.9024390246
12060.336667,2013-01-26 01:21:00.336667,43.5835351088
12061.713333,2013-01-26 01:21:01.713333,43.6893203885
12063.086667,2013-01-26 01:21:03.086667,45.9183673468
12064.393333,2013-01-26 01:21:04.393333,44.7761194031
12065.733333,2013-01-26 01:21:05.733333,44.7761194029
12067.073333,2013-01-26 01:21:07.073333,46.6321243523
12068.36,2013-01-26 01:21:08.360000,45.6852791879
12069.68,2013-01-26 01:21:09.680000,44.8877805485
12071.016667,2013-01-26 01:21:11.016667,47.619047619
12072.276667,2013-01-26 01:21:12.276667,44.7761194031
12073.616667,2013-01-26 01:21:13.616667,42.8571428571
12077.66,2013-01-26 01:21:17.660000,43.4782608696
12079.04,2013-01-26 01:21:19.040000,44.665012407
12080.383333,2013-01-26 01:21:20.383333,46.8749999998
12081.663333,2013-01-26 01:21:21.663333,45.2261306532
12082.99,2013-01-26 01:21:22.990000,44.8877805488
12084.316667,2013-01-26 01:21:24.316667,47.7453580901
12085.573333,2013-01-26 01:21:25.573333,45.3400503778
12086.896667,2013-01-26 01:21:26.896667,45.4545454546
12088.216667,2013-01-26 01:21:28.216667,47.8723404255
12089.47,2013-01-26 01:21:29.470000,43.0622009569
12090.863333,2013-01-26 01:21:30.863333,43.9024390246
12092.23,2013-01-26 01:21:32.230000,46.5116279069
12093.52,2013-01-26 01:21:33.520000,44.1176470588
12094.88,2013-01-26 01:21:34.880000,45.2261306532
12096.206667,2013-01-26 01:21:36.206667,47.7453580901
12097.463333,2013-01-26 01:21:37.463333,45.3400503778
12101.366667,2013-01-26 01:21:41.366667,44.7761194029
12105.146667,2013-01-26 01:21:45.146667,45.4545454546
12109.103333,2013-01-26 01:21:49.103333,42.5531914895
12113.23,2013-01-26 01:21:53.230000,43.5835351088
12117.08,2013-01-26 01:21:57.080000,45.9183673468
12120.97,2013-01-26 01:22:00.970000,43.3734939757
12125.033333,2013-01-26 01:22:05.033333,43.1654676257
12126.426667,2013-01-26 01:22:06.426667,43.1654676257
12127.816667,2013-01-26 01:22:07.816667,45.918367347
12129.123333,2013-01-26 01:22:09.123333,44.1176470588
12130.483333,2013-01-26 01:22:10.483333,43.1654676259
12131.873333,2013-01-26 01:22:11.873333,44.4444444445
12133.223333,2013-01-26 01:22:13.223333,43.1654676259
12134.613333,2013-01-26 01:22:14.613333,42.2535211268
12136.033333,2013-01-26 01:22:16.033333,44.7761194029
12137.373333,2013-01-26 01:22:17.373333,44.226044226
12138.73,2013-01-26 01:22:18.730000,43.373493976
12141.456667,2013-01-26 01:22:21.456667,47.7453580901
12142.713333,2013-01-26 01:22:22.713333,44.5544554456
12144.06,2013-01-26 01:22:24.060000,45.2261306532
12145.386667,2013-01-26 01:22:25.386667,47.619047619
12151.533333,2013-01-26 01:22:31.533333,53.2544378696
12271.39,2013-01-26 01:24:31.390000,46.0358056265
12272.693333,2013-01-26 01:24:32.693333,46.6321243523
12276.573333,2013-01-26 01:24:36.573333,44.0097799511
12280.576667,2013-01-26 01:24:40.576667,44.7761194031
12369.293333,2013-01-26 01:26:09.293333,46.3917525773
12370.586667,2013-01-26 01:26:10.586667,44.5544554456
12371.933333,2013-01-26 01:26:11.933333,46.2724935732
12373.23,2013-01-26 01:26:13.230000,42.2535211268
12377.346667,2013-01-26 01:26:17.346667,42.4528301886
12381.416667,2013-01-26 01:26:21.416667,42.4528301886
12410.09,2013-01-26 01:26:50.090000,43.0622009569
12414.056667,2013-01-26 01:26:54.056667,41.958041958
12418.15,2013-01-26 01:26:58.150000,41.958041958
12419.58,2013-01-26 01:26:59.580000,41.958041958
12421.01,2013-01-26 01:27:01.010000,43.9024390243
12422.376667,2013-01-26 01:27:02.376667,42.3529411765
12452.716667,2013-01-26 01:27:32.716667,41.570438799
12456.896667,2013-01-26 01:27:36.896667,44.5544554456
12458.243333,2013-01-26 01:27:38.243333,42.0560747664
12462.406667,2013-01-26 01:27:42.406667,41.2844036698
12466.55,2013-01-26 01:27:46.550000,42.755344418
12485.363333,2013-01-26 01:28:05.363333,44.3349753695
12486.716667,2013-01-26 01:28:06.716667,41.4746543778
12490.886667,2013-01-26 01:28:10.886667,40.3587443947
12566.853333,2013-01-26 01:29:26.853333,42.3529411763
12568.27,2013-01-26 01:29:28.270000,41.5704387992
12569.713333,2013-01-26 01:29:29.713333,44.226044226
12571.07,2013-01-26 01:29:31.070000,42.5531914893
12572.48,2013-01-26 01:29:32.480000,43.0622009569
12573.873333,2013-01-26 01:29:33.873333,44.7761194031
12575.213333,2013-01-26 01:29:35.213333,42.8571428571
12576.613333,2013-01-26 01:29:36.613333,43.0622009569
12578.006667,2013-01-26 01:29:38.006667,44.226044226
12579.363333,2013-01-26 01:29:39.363333,42.3529411765
12595.63,2013-01-26 01:29:55.630000,42.9594272078
12597.026667,2013-01-26 01:29:57.026667,45.6852791879
12598.34,2013-01-26 01:29:58.340000,47.7453580901
12599.596667,2013-01-26 01:29:59.596667,46.0358056265
12600.9,2013-01-26 01:30:00.900000,44.3349753695
12602.253333,2013-01-26 01:30:02.253333,47.3684210528
12603.52,2013-01-26 01:30:03.520000,44.1176470588
12604.88,2013-01-26 01:30:04.880000,44.0097799511
12606.243333,2013-01-26 01:30:06.243333,45.5696202532
12607.56,2013-01-26 01:30:07.560000,45.3400503778
12608.883333,2013-01-26 01:30:08.883333,43.373493976
12611.55,2013-01-26 01:30:11.550000,45.4545454546
12612.87,2013-01-26 01:30:12.870000,44.1176470588
12616.723333,2013-01-26 01:30:16.723333,45.2261306532
12620.65,2013-01-26 01:30:20.650000,42.9594272076
12681.413333,2013-01-26 01:31:21.413333,44.1176470588
12685.336667,2013-01-26 01:31:25.336667,46.153846154
12689.11,2013-01-26 01:31:29.110000,44.7761194029
12692.996667,2013-01-26 01:31:32.996667,44.8877805485
12710.103333,2013-01-26 01:31:50.103333,44.0097799513
12711.466667,2013-01-26 01:31:51.466667,46.6321243523
12712.753333,2013-01-26 01:31:52.753333,46.1538461537
12714.053333,2013-01-26 01:31:54.053333,44.665012407
12715.396667,2013-01-26 01:31:55.396667,40.4494382021
12716.88,2013-01-26 01:31:56.880000,53.7313432835
12717.996667,2013-01-26 01:31:57.996667,43.6893203885
12722.01,2013-01-26 01:32:02.010000,43.9024390243
12738.133333,2013-01-26 01:32:18.133333,42.4528301888
12742.28,2013-01-26 01:32:22.280000,44.5544554454
12743.626667,2013-01-26 01:32:23.626667,42.1545667448
12746.583333,2013-01-26 01:32:26.583333,52.6315789474
12747.723333,2013-01-26 01:32:27.723333,43.1654676259
12823.366667,2013-01-26 01:33:43.366667,46.5116279069
12824.656667,2013-01-26 01:33:44.656667,44.9999999999
12825.99,2013-01-26 01:33:45.990000,43.9024390243
12827.356667,2013-01-26 01:33:47.356667,47.1204188483
12828.63,2013-01-26 01:33:48.630000,44.9999999999
12829.963333,2013-01-26 01:33:49.963333,43.4782608696
12833.93,2013-01-26 01:33:53.930000,43.269230769
12880.14,2013-01-26 01:34:40.140000,45.6852791879
12884.086667,2013-01-26 01:34:44.086667,44.226044226
12885.443333,2013-01-26 01:34:45.443333,46.2724935734
12886.74,2013-01-26 01:34:46.740000,43.6893203882
12890.766667,2013-01-26 01:34:50.766667,43.1654676259
12908.216667,2013-01-26 01:35:08.216667,43.7956204381
12912.206667,2013-01-26 01:35:12.206667,45.1127819546
12916.003333,2013-01-26 01:35:16.003333,47.619047619
12919.74,2013-01-26 01:35:19.740000,45.5696202532
12921.056667,2013-01-26 01:35:21.056667,43.7956204381
13051.403333,2013-01-26 01:37:31.403333,47.8723404255
13052.656667,2013-01-26 01:37:32.656667,45.4545454546
13056.423333,2013-01-26 01:37:36.423333,45.6852791876
13060.296667,2013-01-26 01:37:40.296667,43.6893203885
13064.286667,2013-01-26 01:37:44.286667,44.1176470588
13068.246667,2013-01-26 01:37:48.246667,45.1127819548
13072.046667,2013-01-26 01:37:52.046667,46.5116279069
13075.836667,2013-01-26 01:37:55.836667,44.8877805488
13158.113333,2013-01-26 01:39:18.113333,80.7174887894
13160.353333,2013-01-26 01:39:20.353333,80.0
13161.103333,2013-01-26 01:39:21.103333,80.7174887894
13161.846667,2013-01-26 01:39:21.846667,78.6026200871
13176.983333,2013-01-26 01:39:36.983333,40.1785714284
13178.476667,2013-01-26 01:39:38.476667,46.6321243523
13179.763333,2013-01-26 01:39:39.763333,41.0022779043
13181.226667,2013-01-26 01:39:41.226667,40.3587443947
13182.713333,2013-01-26 01:39:42.713333,41.2844036698
13184.166667,2013-01-26 01:39:44.166667,43.5835351088
13185.543333,2013-01-26 01:39:45.543333,40.0
13187.043333,2013-01-26 01:39:47.043333,40.3587443947
13188.53,2013-01-26 01:39:48.530000,43.0622009569
13193.096667,2013-01-26 01:39:53.096667,40.2684563761
13199.306667,2013-01-26 01:39:59.306667,42.7553444182
13200.71,2013-01-26 01:40:00.710000,41.8604651163
13202.143333,2013-01-26 01:40:02.143333,49.1803278688
13206.396667,2013-01-26 01:40:06.396667,41.2844036696
13211.02,2013-01-26 01:40:11.020000,42.1545667445
13212.443333,2013-01-26 01:40:12.443333,41.474654378
13213.89,2013-01-26 01:40:13.890000,42.5531914895
13215.3,2013-01-26 01:40:15.300000,46.2724935732
13216.596667,2013-01-26 01:40:16.596667,46.3917525773
13217.89,2013-01-26 01:40:17.890000,41.7633410672
13219.326667,2013-01-26 01:40:19.326667,44.7761194031
13220.68,2013-01-26 01:40:20.680000,44.4444444445
13222.03,2013-01-26 01:40:22.030000,40.4494382021
13223.513333,2013-01-26 01:40:23.513333,41.2844036698
13224.966667,2013-01-26 01:40:24.966667,46.6321243523
13226.253333,2013-01-26 01:40:26.253333,43.2692307693
13227.64,2013-01-26 01:40:27.640000,42.2535211266
13229.06,2013-01-26 01:40:29.060000,45.1127819551
13230.39,2013-01-26 01:40:30.390000,41.7633410672
13231.826667,2013-01-26 01:40:31.826667,42.0560747664
13233.253333,2013-01-26 01:40:33.253333,46.3917525773
13234.546667,2013-01-26 01:40:34.546667,41.7633410674
13235.983333,2013-01-26 01:40:35.983333,45.2261306532
13237.31,2013-01-26 01:40:37.310000,46.2724935734
13238.606667,2013-01-26 01:40:38.606667,47.244094488
13239.876667,2013-01-26 01:40:39.876667,42.5531914893
13241.286667,2013-01-26 01:40:41.286667,42.2535211268
13242.706667,2013-01-26 01:40:42.706667,44.665012407
13244.05,2013-01-26 01:40:44.050000,43.4782608694
13245.43,2013-01-26 01:40:45.430000,42.9594272078
13246.826667,2013-01-26 01:40:46.826667,44.5544554454
13248.173333,2013-01-26 01:40:48.173333,48.6486486488
13249.43,2013-01-26 01:40:49.430000,44.7761194031
13250.77,2013-01-26 01:40:50.770000,48.0
13252.02,2013-01-26 01:40:52.020000,52.0231213872
13256.653333,2013-01-26 01:40:56.653333,41.958041958
13258.083333,2013-01-26 01:40:58.083333,53.8922155688
13259.196667,2013-01-26 01:40:59.196667,46.3917525773
13260.49,2013-01-26 01:41:00.490000,42.4528301888
13261.903333,2013-01-26 01:41:01.903333,43.7956204379
13277.893333,2013-01-26 01:41:17.893333,41.0022779043
13279.356667,2013-01-26 01:41:19.356667,42.9594272076
13280.753333,2013-01-26 01:41:20.753333,40.0890868597
13282.25,2013-01-26 01:41:22.250000,41.2844036698
13283.703333,2013-01-26 01:41:23.703333,44.7761194029
13285.043333,2013-01-26 01:41:25.043333,43.373493976
13286.426667,2013-01-26 01:41:26.426667,43.6893203885
13287.8,2013-01-26 01:41:27.800000,45.5696202532
13289.116667,2013-01-26 01:41:29.116667,41.958041958
13290.546667,2013-01-26 01:41:30.546667,41.958041958
13319.54,2013-01-26 01:41:59.540000,41.095890411
13321.0,2013-01-26 01:42:01,42.2535211266
13330.183333,2013-01-26 01:42:10.183333,44.0097799511
13334.733333,2013-01-26 01:42:14.733333,43.3734939757
13337.626667,2013-01-26 01:42:17.626667,40.8163265306
13339.096667,2013-01-26 01:42:19.096667,44.3349753695
13341.97,2013-01-26 01:42:21.970000,40.9090909091
13343.436667,2013-01-26 01:42:23.436667,44.7761194031
13344.776667,2013-01-26 01:42:24.776667,42.0560747664
13346.203333,2013-01-26 01:42:26.203333,44.3349753695
13347.556667,2013-01-26 01:42:27.556667,51.2820512818
