Timestamp,Datetime,Channel,Min,Max,Amplitude
20519.19,2013-01-26 03:41:59.190000,bcg,4.6,4.2,2662.56797377
20523.34,2013-01-26 03:42:03.340000,bcg,4.15,4.5,2692.15369343
20527.89,2013-01-26 03:42:07.890000,bcg,4.55,4.45,2883.12087868
20532.29,2013-01-26 03:42:12.290000,bcg,4.4,4.3,2773.67484361
20536.94,2013-01-26 03:42:16.940000,bcg,4.25,4.05,2240.73267255
20574.49,2013-01-26 03:42:54.490000,bcg,4.3,3.9,2006.72724953
20578.14,2013-01-26 03:42:58.140000,bcg,3.65,3.75,2501.79862936
20581.74,2013-01-26 03:43:01.740000,bcg,3.9,5.65,2718.68128749
20587.89,2013-01-26 03:43:07.890000,bcg,5.9,5.0,1904.4603714
20592.89,2013-01-26 03:43:12.890000,bcg,5.0,4.95,1648.24176176
20646.24,2013-01-26 03:44:06.240000,bcg,5.65,4.55,504.323950202
20651.29,2013-01-26 03:44:11.290000,bcg,5.05,5.2,470.101743901
20655.99,2013-01-26 03:44:15.990000,bcg,3.65,3.85,292.995062844
20658.94,2013-01-26 03:44:18.940000,bcg,2.95,2.2,191.653451197
20661.84,2013-01-26 03:44:21.840000,bcg,3.1,2.8,61.4930848656
20665.39,2013-01-26 03:44:25.390000,bcg,9.15,5.65,122.552185405
20671.59,2013-01-26 03:44:31.590000,bcg,6.2,7.05,87.0488231722
20679.09,2013-01-26 03:44:39.090000,bcg,7.5,6.6,76.2599463368
20683.69,2013-01-26 03:44:43.690000,bcg,4.6,4.35,72.3978641817
20690.09,2013-01-26 03:44:50.090000,bcg,6.4,6.25,37.0967672039
20700.99,2013-01-26 03:45:00.990000,bcg,3.0,1.95,87.778834023
20702.94,2013-01-26 03:45:02.940000,bcg,1.95,2.25,262.182137092
20705.19,2013-01-26 03:45:05.190000,bcg,2.25,2.0,158.273123863
20707.19,2013-01-26 03:45:07.190000,bcg,2.0,2.3,387.219228212
20709.39,2013-01-26 03:45:09.390000,bcg,2.2,2.0,234.913715303
20711.34,2013-01-26 03:45:11.340000,bcg,1.95,2.0,253.331047097
20713.59,2013-01-26 03:45:13.590000,bcg,2.25,1.95,100.27296826
20717.24,2013-01-26 03:45:17.240000,bcg,1.9,2.0,293.855329201
20719.29,2013-01-26 03:45:19.290000,bcg,2.05,2.1,255.749382874
20721.54,2013-01-26 03:45:21.540000,bcg,2.25,2.15,246.7240112
20723.59,2013-01-26 03:45:23.590000,bcg,2.05,2.2,332.925715821
20725.94,2013-01-26 03:45:25.940000,bcg,2.35,2.05,122.990985162
20727.69,2013-01-26 03:45:27.690000,bcg,1.75,2.05,276.686719619
20729.79,2013-01-26 03:45:29.790000,bcg,2.1,1.95,196.754749842
20731.94,2013-01-26 03:45:31.940000,bcg,2.15,2.3,280.338596766
20734.19,2013-01-26 03:45:34.190000,bcg,2.25,2.05,178.78275104
20736.24,2013-01-26 03:45:36.240000,bcg,2.05,2.35,304.881962748
20738.69,2013-01-26 03:45:38.690000,bcg,2.45,2.05,96.2848721245
20740.44,2013-01-26 03:45:40.440000,bcg,4.9,5.4,58.9800279277
20744.34,2013-01-26 03:45:44.340000,bcg,3.9,3.9,52.4004375928
20748.59,2013-01-26 03:45:48.590000,bcg,4.25,4.95,180.563697911
20752.94,2013-01-26 03:45:52.940000,bcg,2.4,2.1,114.799505077
20754.89,2013-01-26 03:45:54.890000,bcg,1.95,2.15,229.304845546
20757.04,2013-01-26 03:45:57.040000,bcg,2.15,1.9,142.989522481
20759.09,2013-01-26 03:45:59.090000,bcg,2.05,2.45,297.394499071
20767.24,2013-01-26 03:46:07.240000,bcg,4.05,4.2,95.5131034766
20771.64,2013-01-26 03:46:11.640000,bcg,4.4,4.55,135.946187728
20817.99,2013-01-26 03:46:57.990000,bcg,5.05,4.9,1522.24826569
20822.79,2013-01-26 03:47:02.790000,bcg,4.8,4.75,1449.63144356
20827.49,2013-01-26 03:47:07.490000,bcg,4.6,4.25,2432.43413764
20831.29,2013-01-26 03:47:11.290000,bcg,3.8,3.6,2899.87905376
20834.69,2013-01-26 03:47:14.690000,bcg,3.4,3.3,2704.20315714
20838.14,2013-01-26 03:47:18.140000,bcg,3.45,3.85,2759.91180652
20842.54,2013-01-26 03:47:22.540000,bcg,4.4,4.45,2337.36687343
20846.69,2013-01-26 03:47:26.690000,bcg,4.15,4.15,2127.48186585
20851.04,2013-01-26 03:47:31.040000,bcg,4.35,4.5,2098.08385876
20855.89,2013-01-26 03:47:35.890000,bcg,4.85,4.7,2372.81476985
20860.09,2013-01-26 03:47:40.090000,bcg,4.2,4.35,2148.54607055
20987.24,2013-01-26 03:49:47.240000,bcg,3.45,5.05,5457.74600288
20992.29,2013-01-26 03:49:52.290000,bcg,5.05,3.85,5862.40772584
20996.04,2013-01-26 03:49:56.040000,bcg,3.75,4.65,6187.96794837
21001.14,2013-01-26 03:50:01.140000,bcg,4.7,4.65,4535.68491676
21005.74,2013-01-26 03:50:05.740000,bcg,4.6,4.65,4172.75412879
21009.99,2013-01-26 03:50:09.990000,bcg,4.65,4.55,4938.62539124
21014.54,2013-01-26 03:50:14.540000,bcg,4.55,4.7,4921.29919106
21019.64,2013-01-26 03:50:19.640000,bcg,4.65,5.1,3870.6712977
21024.74,2013-01-26 03:50:24.740000,bcg,5.1,4.6,3740.04620236
21029.29,2013-01-26 03:50:29.290000,bcg,4.55,4.5,3304.66781455
21033.89,2013-01-26 03:50:33.890000,bcg,4.6,4.85,3309.9489259
21075.64,2013-01-26 03:51:15.640000,bcg,4.75,4.95,2364.90686914
21080.54,2013-01-26 03:51:20.540000,bcg,4.9,4.65,1771.99195509
21084.89,2013-01-26 03:51:24.890000,bcg,4.4,4.75,3585.54826055
21089.69,2013-01-26 03:51:29.690000,bcg,4.8,5.2,3533.43801234
21094.84,2013-01-26 03:51:34.840000,bcg,5.15,5.1,3564.49470452
21149.79,2013-01-26 03:52:29.790000,bcg,4.8,4.8,1458.16515417
21154.69,2013-01-26 03:52:34.690000,bcg,4.9,4.85,1479.32699308
21159.64,2013-01-26 03:52:39.640000,bcg,4.95,4.95,1189.858924
21164.44,2013-01-26 03:52:44.440000,bcg,4.9,4.85,667.994755626
21168.99,2013-01-26 03:52:48.990000,bcg,4.3,4.4,1079.72749709
21173.49,2013-01-26 03:52:53.490000,bcg,4.5,4.5,1251.31920877
21178.54,2013-01-26 03:52:58.540000,bcg,5.05,5.0,1319.99250122
21182.94,2013-01-26 03:53:02.940000,bcg,4.4,4.4,1310.34441288
21187.24,2013-01-26 03:53:07.240000,bcg,4.3,4.25,1460.20127565
21191.59,2013-01-26 03:53:11.590000,bcg,4.35,4.45,1459.32931447
21196.34,2013-01-26 03:53:16.340000,bcg,4.75,4.8,1388.28758374
21200.99,2013-01-26 03:53:20.990000,bcg,4.65,4.6,1794.17825525
21210.39,2013-01-26 03:53:30.390000,bcg,4.7,4.75,521.434951301
21215.29,2013-01-26 03:53:35.290000,bcg,4.9,4.8,380.899359654
21219.74,2013-01-26 03:53:39.740000,bcg,4.45,4.6,500.339008235
21224.64,2013-01-26 03:53:44.640000,bcg,4.9,4.8,498.850971701
21229.14,2013-01-26 03:53:49.140000,bcg,4.5,4.35,403.859267669
21233.54,2013-01-26 03:53:53.540000,bcg,4.35,4.25,1233.81077358
21237.44,2013-01-26 03:53:57.440000,bcg,4.0,4.0,365.805639538
21241.59,2013-01-26 03:54:01.590000,bcg,4.15,4.2,471.103093006
21246.14,2013-01-26 03:54:06.140000,bcg,4.4,4.45,1847.87477851
21249.94,2013-01-26 03:54:09.940000,bcg,3.95,3.9,1340.24626073
21253.84,2013-01-26 03:54:13.840000,bcg,3.9,4.05,1345.87549828
21257.99,2013-01-26 03:54:17.990000,bcg,4.15,4.15,1285.89303751
21262.19,2013-01-26 03:54:22.190000,bcg,4.2,4.15,1135.00116449
21266.39,2013-01-26 03:54:26.390000,bcg,4.2,4.2,1270.005198
21270.49,2013-01-26 03:54:30.490000,bcg,3.95,3.95,1593.28643961
21274.49,2013-01-26 03:54:34.490000,bcg,4.0,4.05,1638.71437594
21278.29,2013-01-26 03:54:38.290000,bcg,3.8,3.75,1605.64406268
21282.19,2013-01-26 03:54:42.190000,bcg,3.9,3.9,1543.77960361
21286.94,2013-01-26 03:54:46.940000,bcg,4.9,4.95,1102.45774775
21321.69,2013-01-26 03:55:21.690000,bcg,4.55,4.55,1256.43956137
21360.09,2013-01-26 03:56:00.090000,bcg,4.45,4.5,1242.1892365
21364.44,2013-01-26 03:56:04.440000,bcg,4.35,4.4,1160.39202353
21368.99,2013-01-26 03:56:08.990000,bcg,4.55,4.45,1097.08982039
21373.19,2013-01-26 03:56:13.190000,bcg,4.2,4.2,1021.25532831
21377.44,2013-01-26 03:56:17.440000,bcg,4.25,4.3,1123.29332837
21382.14,2013-01-26 03:56:22.140000,bcg,4.7,4.75,1283.61986067
21386.59,2013-01-26 03:56:26.590000,bcg,4.45,4.35,1513.98769174
21456.39,2013-01-26 03:57:36.390000,bcg,4.75,4.7,1892.53171311
21460.84,2013-01-26 03:57:40.840000,bcg,4.45,4.4,1704.07106351
21465.04,2013-01-26 03:57:45.040000,bcg,4.2,4.15,1377.22840801
21469.24,2013-01-26 03:57:49.240000,bcg,4.2,4.45,1183.96244248
21473.94,2013-01-26 03:57:53.940000,bcg,4.7,4.6,1652.23420651
21478.59,2013-01-26 03:57:58.590000,bcg,4.65,4.65,1600.03093531
21483.09,2013-01-26 03:58:03.090000,bcg,4.5,4.5,1752.26723756
21487.64,2013-01-26 03:58:07.640000,bcg,4.55,4.45,1453.40539177
21492.19,2013-01-26 03:58:12.190000,bcg,4.55,4.65,1311.8592221
21496.99,2013-01-26 03:58:16.990000,bcg,4.8,4.85,1409.70658428
21501.59,2013-01-26 03:58:21.590000,bcg,4.6,4.55,1428.8883843
21506.54,2013-01-26 03:58:26.540000,bcg,4.95,5.0,1325.02794297
21511.34,2013-01-26 03:58:31.340000,bcg,4.8,4.75,1232.13066218
21515.94,2013-01-26 03:58:35.940000,bcg,4.7,4.7,791.050243779
21520.54,2013-01-26 03:58:40.540000,bcg,4.6,4.55,718.295383889
21524.79,2013-01-26 03:58:44.790000,bcg,4.25,4.1,585.358413408
21529.14,2013-01-26 03:58:49.140000,bcg,4.35,4.4,1781.32572242
21533.74,2013-01-26 03:58:53.740000,bcg,4.5,4.5,2065.10614951
21538.59,2013-01-26 03:58:58.590000,bcg,4.85,4.85,2420.88351265
21542.64,2013-01-26 03:59:02.640000,bcg,4.05,3.9,1532.34599238
21546.99,2013-01-26 03:59:06.990000,bcg,4.5,4.65,1205.52538883
21551.79,2013-01-26 03:59:11.790000,bcg,4.8,4.75,1286.30809079
21556.39,2013-01-26 03:59:16.390000,bcg,4.6,4.5,1400.63974873
21560.64,2013-01-26 03:59:20.640000,bcg,4.25,4.3,1460.48274017
21564.99,2013-01-26 03:59:24.990000,bcg,4.35,4.45,1481.60082226
21604.34,2013-01-26 04:00:04.340000,bcg,4.6,4.6,1065.01442475
21608.59,2013-01-26 04:00:08.590000,bcg,4.25,4.25,1286.9440333
21612.99,2013-01-26 04:00:12.990000,bcg,4.4,4.45,1202.26599812
21617.94,2013-01-26 04:00:17.940000,bcg,4.9,5.0,868.890292218
21622.59,2013-01-26 04:00:22.590000,bcg,4.4,4.15,1326.5262974
21659.84,2013-01-26 04:00:59.840000,bcg,5.25,5.35,1274.64397048
21664.59,2013-01-26 04:01:04.590000,bcg,4.75,4.55,1585.46799155
21668.54,2013-01-26 04:01:08.540000,bcg,3.95,3.85,1594.84278858
21672.34,2013-01-26 04:01:12.340000,bcg,3.8,3.95,1460.00947356
21676.69,2013-01-26 04:01:16.690000,bcg,4.35,4.5,1318.70742287
21681.39,2013-01-26 04:01:21.390000,bcg,4.7,4.7,1334.7951331
21686.04,2013-01-26 04:01:26.040000,bcg,4.5,4.5,1772.44066708
21690.49,2013-01-26 04:01:30.490000,bcg,4.45,4.5,1868.66416685
21695.69,2013-01-26 04:01:35.690000,bcg,5.2,5.15,1756.66671555
21700.09,2013-01-26 04:01:40.090000,bcg,4.4,4.35,1692.44710979
21704.09,2013-01-26 04:01:44.090000,bcg,4.0,4.05,1659.29705774
21708.14,2013-01-26 04:01:48.140000,bcg,4.05,4.05,1486.24109163
21712.24,2013-01-26 04:01:52.240000,bcg,4.1,4.1,1521.43842163
21716.49,2013-01-26 04:01:56.490000,bcg,4.25,4.25,1522.88747982
21720.89,2013-01-26 04:02:00.890000,bcg,4.4,4.45,1672.69724998
21725.64,2013-01-26 04:02:05.640000,bcg,4.75,4.7,1656.89582662
21729.89,2013-01-26 04:02:09.890000,bcg,4.25,4.25,1400.11546093
21734.24,2013-01-26 04:02:14.240000,bcg,4.35,4.35,1424.86457209
21738.49,2013-01-26 04:02:18.490000,bcg,4.25,4.25,1573.11432019
21742.89,2013-01-26 04:02:22.890000,bcg,4.4,4.45,1765.07778834
21747.54,2013-01-26 04:02:27.540000,bcg,4.65,4.6,1738.29334122
21751.74,2013-01-26 04:02:31.740000,bcg,4.2,4.2,1648.80072544
21756.54,2013-01-26 04:02:36.540000,bcg,4.8,4.85,1666.18392597
21760.79,2013-01-26 04:02:40.790000,bcg,4.25,4.25,1574.30888285
21765.14,2013-01-26 04:02:45.140000,bcg,4.35,4.3,1607.81024706
21769.34,2013-01-26 04:02:49.340000,bcg,4.2,4.2,1534.19256697
21778.59,2013-01-26 04:02:58.590000,bcg,4.6,4.6,1729.5189375
21783.14,2013-01-26 04:03:03.140000,bcg,4.7,4.7,1180.6777119
21787.59,2013-01-26 04:03:07.590000,bcg,4.45,4.45,1330.06597512
21792.14,2013-01-26 04:03:12.140000,bcg,4.55,4.5,1395.72078241
21796.64,2013-01-26 04:03:16.640000,bcg,4.5,4.55,1389.00934487
21801.09,2013-01-26 04:03:21.090000,bcg,4.45,4.35,1437.4046709
21805.34,2013-01-26 04:03:25.340000,bcg,4.25,4.35,1367.13612024
21810.34,2013-01-26 04:03:30.340000,bcg,4.85,4.9,1624.22936644
21814.34,2013-01-26 04:03:34.340000,bcg,4.0,4.0,1728.14894382
21818.49,2013-01-26 04:03:38.490000,bcg,4.15,4.15,1654.40624208
21822.59,2013-01-26 04:03:42.590000,bcg,4.1,4.1,1543.51992591
21826.94,2013-01-26 04:03:46.940000,bcg,4.35,4.3,1557.65079077
21831.14,2013-01-26 04:03:51.140000,bcg,4.2,4.15,1630.81977818
21835.49,2013-01-26 04:03:55.490000,bcg,4.35,4.4,1593.81992681
21840.14,2013-01-26 04:04:00.140000,bcg,4.8,4.75,1598.093513
21845.24,2013-01-26 04:04:05.240000,bcg,5.1,4.95,1478.07241691
21849.34,2013-01-26 04:04:09.340000,bcg,4.1,4.05,1486.14339635
21853.34,2013-01-26 04:04:13.340000,bcg,4.0,4.1,1468.31362
21857.49,2013-01-26 04:04:17.490000,bcg,4.15,4.25,1462.535661
21862.24,2013-01-26 04:04:22.240000,bcg,4.75,4.7,1488.2247156
21866.54,2013-01-26 04:04:26.540000,bcg,4.3,4.15,1440.7534491
21870.44,2013-01-26 04:04:30.440000,bcg,3.9,4.0,1516.5148369
21874.69,2013-01-26 04:04:34.690000,bcg,4.25,4.25,1472.47988637
21879.04,2013-01-26 04:04:39.040000,bcg,4.2,4.15,1449.14289724
21883.14,2013-01-26 04:04:43.140000,bcg,4.1,4.1,1428.99013801
21887.59,2013-01-26 04:04:47.590000,bcg,4.45,4.5,1441.80893267
21892.49,2013-01-26 04:04:52.490000,bcg,5.1,4.9,1499.84247056
21896.84,2013-01-26 04:04:56.840000,bcg,4.35,4.5,1284.36049051
21901.54,2013-01-26 04:05:01.540000,bcg,4.7,4.65,1521.41914615
21905.99,2013-01-26 04:05:05.990000,bcg,4.45,4.45,1453.51646389
21910.59,2013-01-26 04:05:10.590000,bcg,4.6,4.45,538.842067861
21914.99,2013-01-26 04:05:14.990000,bcg,4.15,4.1,1901.6700362
21919.09,2013-01-26 04:05:19.090000,bcg,4.1,4.1,1785.37990623
21923.24,2013-01-26 04:05:23.240000,bcg,4.15,4.15,1698.74637855
21927.19,2013-01-26 04:05:27.190000,bcg,3.95,3.95,1782.88703305
21931.49,2013-01-26 04:05:31.490000,bcg,4.3,4.35,1768.76456912
21935.94,2013-01-26 04:05:35.940000,bcg,4.45,4.45,1575.44420832
21939.99,2013-01-26 04:05:39.990000,bcg,4.15,4.1,1392.59790438
21944.09,2013-01-26 04:05:44.090000,bcg,4.1,4.1,1241.22099824
21948.29,2013-01-26 04:05:48.290000,bcg,4.2,4.35,1280.28103514
21952.99,2013-01-26 04:05:52.990000,bcg,4.7,4.55,1366.67961934
21957.14,2013-01-26 04:05:57.140000,bcg,4.15,4.0,1418.79727498
21960.94,2013-01-26 04:06:00.940000,bcg,3.8,3.95,1507.98267995
21964.99,2013-01-26 04:06:04.990000,bcg,4.05,4.15,1395.55580562
22038.84,2013-01-26 04:07:18.840000,bcg,4.95,4.7,705.759652747
22041.59,2013-01-26 04:07:21.590000,bcg,2.75,2.8,718.747120792
22045.89,2013-01-26 04:07:25.890000,bcg,4.3,4.45,2097.56991409
22050.64,2013-01-26 04:07:30.640000,bcg,4.75,5.1,2915.0182887
22056.34,2013-01-26 04:07:36.340000,bcg,5.8,5.75,4212.40912301
22061.89,2013-01-26 04:07:41.890000,bcg,5.55,5.7,8061.788456
22066.04,2013-01-26 04:07:46.040000,bcg,4.15,4.2,5474.32231652
22070.54,2013-01-26 04:07:50.540000,bcg,4.5,4.55,4755.71925325
22074.99,2013-01-26 04:07:54.990000,bcg,4.45,4.45,4794.80077463
22079.39,2013-01-26 04:07:59.390000,bcg,4.4,4.45,4755.77401112
22084.19,2013-01-26 04:08:04.190000,bcg,4.8,4.75,5450.79719538
22089.14,2013-01-26 04:08:09.140000,bcg,4.95,4.9,4207.12475809
22094.29,2013-01-26 04:08:14.290000,bcg,5.15,5.15,4599.71703407
22099.14,2013-01-26 04:08:19.140000,bcg,4.85,4.85,5272.20618339
22103.29,2013-01-26 04:08:23.290000,bcg,4.15,4.1,6067.48973291
22107.54,2013-01-26 04:08:27.540000,bcg,4.25,4.1,5147.04468732
22111.29,2013-01-26 04:08:31.290000,bcg,3.75,4.0,6461.71026217
22115.99,2013-01-26 04:08:35.990000,bcg,4.7,4.7,5737.40549952
22120.34,2013-01-26 04:08:40.340000,bcg,4.35,4.35,4946.72280111
22124.64,2013-01-26 04:08:44.640000,bcg,4.3,4.05,5694.35054584
22128.39,2013-01-26 04:08:48.390000,bcg,3.75,3.95,6119.05405186
22133.24,2013-01-26 04:08:53.240000,bcg,4.85,4.8,4840.55632712
22193.04,2013-01-26 04:09:53.040000,bcg,4.8,5.0,3692.91669917
22198.19,2013-01-26 04:09:58.190000,bcg,5.15,5.2,4793.5950936
22202.54,2013-01-26 04:10:02.540000,bcg,4.0,3.95,6346.44235413
22207.39,2013-01-26 04:10:07.390000,bcg,4.85,4.9,5423.05807065
22212.69,2013-01-26 04:10:12.690000,bcg,5.3,5.2,5050.2717655
22218.39,2013-01-26 04:10:18.390000,bcg,5.7,5.85,5006.09615419
22222.99,2013-01-26 04:10:22.990000,bcg,4.6,4.6,5111.03785522
22227.59,2013-01-26 04:10:27.590000,bcg,4.6,4.45,5797.92626501
22231.54,2013-01-26 04:10:31.540000,bcg,3.95,3.95,6492.86743799
22235.59,2013-01-26 04:10:35.590000,bcg,4.05,4.2,5706.24240098
22240.64,2013-01-26 04:10:40.640000,bcg,5.05,5.05,6100.96868069
22245.44,2013-01-26 04:10:45.440000,bcg,4.8,4.8,5092.62480565
22250.34,2013-01-26 04:10:50.340000,bcg,4.9,4.65,6008.26769183
22254.19,2013-01-26 04:10:54.190000,bcg,3.85,3.95,10935.0528317
22258.09,2013-01-26 04:10:58.090000,bcg,3.9,3.9,6550.43689837
22262.34,2013-01-26 04:11:02.340000,bcg,4.25,4.35,4873.06437225
22267.49,2013-01-26 04:11:07.490000,bcg,5.15,5.15,5111.58836101
22272.34,2013-01-26 04:11:12.340000,bcg,4.85,4.95,5266.0043977
22276.99,2013-01-26 04:11:16.990000,bcg,4.65,4.6,6138.40058135
22281.39,2013-01-26 04:11:21.390000,bcg,4.4,4.2,9472.41593643
22285.14,2013-01-26 04:11:25.140000,bcg,3.75,3.7,7249.68638177
22289.24,2013-01-26 04:11:29.240000,bcg,4.1,4.35,5932.22392493
22293.54,2013-01-26 04:11:33.540000,bcg,4.3,4.2,6069.46401476
22297.94,2013-01-26 04:11:37.940000,bcg,4.25,4.2,7320.60538858
22302.49,2013-01-26 04:11:42.490000,bcg,4.8,4.85,6249.42028872
22306.94,2013-01-26 04:11:46.940000,bcg,4.45,4.4,6372.19465268
22311.44,2013-01-26 04:11:51.440000,bcg,4.5,4.5,6263.45126327
22315.84,2013-01-26 04:11:55.840000,bcg,4.4,4.35,5932.89048697
22320.64,2013-01-26 04:12:00.640000,bcg,4.8,4.7,4770.30944668
22325.94,2013-01-26 04:12:05.940000,bcg,5.3,5.15,6900.50948944
22329.64,2013-01-26 04:12:09.640000,bcg,3.7,3.65,9163.76121444
22333.14,2013-01-26 04:12:13.140000,bcg,3.5,3.6,7331.68087393
22337.19,2013-01-26 04:12:17.190000,bcg,4.05,4.2,5793.195154
22341.39,2013-01-26 04:12:21.390000,bcg,4.2,3.95,5664.33165993
22345.14,2013-01-26 04:12:25.140000,bcg,3.7,3.7,10627.7976844
22349.09,2013-01-26 04:12:29.090000,bcg,3.95,3.85,7033.75266648
22353.89,2013-01-26 04:12:33.890000,bcg,4.9,4.95,5177.88182529
22358.59,2013-01-26 04:12:38.590000,bcg,4.7,4.65,5079.23096409
22362.84,2013-01-26 04:12:42.840000,bcg,4.25,4.15,5815.05986844
22366.79,2013-01-26 04:12:46.790000,bcg,4.0,4.2,2248.65548012
22371.44,2013-01-26 04:12:51.440000,bcg,4.7,4.7,5426.56613926
22376.69,2013-01-26 04:12:56.690000,bcg,5.25,5.25,5943.3754907
22381.29,2013-01-26 04:13:01.290000,bcg,4.6,4.5,5529.05518385
22386.49,2013-01-26 04:13:06.490000,bcg,5.2,5.25,8218.57189811
22390.69,2013-01-26 04:13:10.690000,bcg,4.2,4.05,7898.03465905
22394.49,2013-01-26 04:13:14.490000,bcg,3.8,4.2,8435.49505312
22440.59,2013-01-26 04:14:00.590000,bcg,2.15,2.25,1208.49620284
22443.64,2013-01-26 04:14:03.640000,bcg,3.05,2.55,646.299310167
22445.49,2013-01-26 04:14:05.490000,bcg,1.85,2.1,1168.92867528
22448.34,2013-01-26 04:14:08.340000,bcg,2.85,2.85,537.724111463
22449.94,2013-01-26 04:14:09.940000,bcg,1.6,2.15,1215.89336812
22453.54,2013-01-26 04:14:13.540000,bcg,3.6,3.0,504.494989552
22458.29,2013-01-26 04:14:18.290000,bcg,3.2,2.85,498.419045116
22458.79,2013-01-26 04:14:18.790000,bcg,4.8,5.0,1425.17967888
22463.79,2013-01-26 04:14:23.790000,bcg,5.0,4.8,1371.32239723
22468.54,2013-01-26 04:14:28.540000,bcg,4.75,5.15,1221.84577019
22473.69,2013-01-26 04:14:33.690000,bcg,5.15,4.45,1352.91539466
22478.09,2013-01-26 04:14:38.090000,bcg,4.4,4.3,1288.50888416
22482.39,2013-01-26 04:14:42.390000,bcg,4.3,4.35,1318.38255276
22486.64,2013-01-26 04:14:46.640000,bcg,4.25,4.1,1376.99047733
22490.79,2013-01-26 04:14:50.790000,bcg,4.15,4.3,1325.91297367
22495.14,2013-01-26 04:14:55.140000,bcg,4.35,4.3,1282.28754133
22504.19,2013-01-26 04:15:04.190000,bcg,4.65,4.6,1131.88968604
22508.64,2013-01-26 04:15:08.640000,bcg,4.45,4.25,1191.3510611
22512.99,2013-01-26 04:15:12.990000,bcg,4.35,4.8,1189.75421559
22517.44,2013-01-26 04:15:17.440000,bcg,4.85,4.65,1198.92167044
22521.69,2013-01-26 04:15:21.690000,bcg,4.25,4.05,1107.7162843
22526.29,2013-01-26 04:15:26.290000,bcg,4.2,4.7,1067.22866022
22531.04,2013-01-26 04:15:31.040000,bcg,4.75,4.85,1137.35928701
22535.89,2013-01-26 04:15:35.890000,bcg,4.85,4.8,1131.813377
22540.64,2013-01-26 04:15:40.640000,bcg,4.75,4.35,1189.9513637
22544.94,2013-01-26 04:15:44.940000,bcg,4.3,4.35,1314.48964535
22549.29,2013-01-26 04:15:49.290000,bcg,4.35,4.25,1300.72878949
22553.44,2013-01-26 04:15:53.440000,bcg,4.15,4.05,1289.71206446
22557.29,2013-01-26 04:15:57.290000,bcg,3.95,4.1,1327.05071573
22561.34,2013-01-26 04:16:01.340000,bcg,4.05,4.3,1319.94700345
22565.64,2013-01-26 04:16:05.640000,bcg,4.3,5.25,1294.87696347
22571.34,2013-01-26 04:16:11.340000,bcg,5.7,5.15,1355.68810858
22576.54,2013-01-26 04:16:16.540000,bcg,5.2,4.35,1370.16773799
22580.54,2013-01-26 04:16:20.540000,bcg,4.0,4.15,1372.15698974
22584.79,2013-01-26 04:16:24.790000,bcg,4.25,4.2,1444.96094876
22588.84,2013-01-26 04:16:28.840000,bcg,4.05,4.8,1423.89523744
22593.79,2013-01-26 04:16:33.790000,bcg,4.95,4.6,1465.93549602
22598.39,2013-01-26 04:16:38.390000,bcg,4.6,3.95,1407.88691124
22602.59,2013-01-26 04:16:42.590000,bcg,4.2,4.3,1456.66373097
22606.69,2013-01-26 04:16:46.690000,bcg,4.1,4.6,1471.26019598
22611.04,2013-01-26 04:16:51.040000,bcg,4.35,4.75,1527.35445847
22616.09,2013-01-26 04:16:56.090000,bcg,5.05,4.15,1477.7673797
22620.14,2013-01-26 04:17:00.140000,bcg,4.05,4.3,1420.24795074
22624.49,2013-01-26 04:17:04.490000,bcg,4.35,4.2,1373.54797783
22628.69,2013-01-26 04:17:08.690000,bcg,4.2,4.25,1387.65139649
22633.04,2013-01-26 04:17:13.040000,bcg,4.35,4.35,1318.47129064
22637.24,2013-01-26 04:17:17.240000,bcg,4.25,4.6,1478.04644704
22641.79,2013-01-26 04:17:21.790000,bcg,4.55,3.8,1501.50964057
22645.59,2013-01-26 04:17:25.590000,bcg,3.8,4.1,1410.23415259
22649.64,2013-01-26 04:17:29.640000,bcg,4.05,4.45,1386.36059388
22654.39,2013-01-26 04:17:34.390000,bcg,4.75,4.1,1370.13251892
22658.24,2013-01-26 04:17:38.240000,bcg,3.85,4.3,1332.06459071
22662.74,2013-01-26 04:17:42.740000,bcg,4.35,4.5,1445.87434951
22667.14,2013-01-26 04:17:47.140000,bcg,4.4,4.15,1400.21181879
22671.39,2013-01-26 04:17:51.390000,bcg,4.25,4.35,1481.72752388
22675.64,2013-01-26 04:17:55.640000,bcg,4.25,4.15,1392.65397684
22679.94,2013-01-26 04:17:59.940000,bcg,4.3,4.85,1357.17617563
22684.94,2013-01-26 04:18:04.940000,bcg,5.0,4.95,1326.75528909
22689.59,2013-01-26 04:18:09.590000,bcg,4.65,4.15,1377.66498971
22693.69,2013-01-26 04:18:13.690000,bcg,4.1,4.15,1497.04852846
22697.99,2013-01-26 04:18:17.990000,bcg,4.3,4.4,1611.1446821
22702.44,2013-01-26 04:18:22.440000,bcg,4.45,4.4,1470.23803643
22706.84,2013-01-26 04:18:26.840000,bcg,4.4,4.75,1502.08832
22711.39,2013-01-26 04:18:31.390000,bcg,4.55,4.15,1505.26478636
22715.69,2013-01-26 04:18:35.690000,bcg,4.3,4.45,1487.00126954
22750.04,2013-01-26 04:19:10.040000,bcg,4.7,4.4,1289.45765768
22754.39,2013-01-26 04:19:14.390000,bcg,4.35,4.35,1259.96055374
22758.39,2013-01-26 04:19:18.390000,bcg,4.3,4.7,1473.80982297
22763.54,2013-01-26 04:19:23.540000,bcg,4.75,4.25,1405.51661397
